 Send Bobs - Hovey Benjamin	90	Expert	2.26★	2272-1572
 9,000 Miles - (Charted by M.Rappold)	90	Expert+	2.27★	711-466
 Uprising - Muse	89.9	Expert	2.19★	1745-1222
 AYE - 	89.9	Expert	2.31★	974-655
 Secret Weapon - SAMAHTA ft. Molly Moore	89.9	Expert	2.26★	502-310
 Cotton Eyed Joe - 	89.8	Hard	2.25★	2872-2036
 Eleven Sings a Song - Aaron Fraser feat. Veronica	89.8	Expert	2.25★	2821-1991
 Renegade - phoenix7700	89.8	Hard	2.22★	2704-1889
 Super Meat Boy - Rocket Rider - Charted by Potasimeme	89.8	Expert+	2.49★	2493-1729
 BTH 3 - Stay Awake - (Charted by M.Rappold)	89.8	Expert	2.24★	2258-1564
 Lycanthropy - 	89.8	Expert	2.25★	1521-1067
 Back in the UK - Scooter	89.8	Hard	2.25★	1135-777
 Why Do Fall Care - Eighteen & No Greater Good	89.8	Expert	2.26★	397-235
 Look What You Made Me Do - Taylor Swift	89.7	Expert	2.26★	3487-2566
 The Drugs - Mother Mother	89.6	Hard	2.76★	3357-2425
 Wake Me Up Before You Go-Go - Wake Me Up Before You Go-Go	89.6	Expert	2.27★	1853-1286
 I Love it When You Cry - Steve Aoiki and Moxie	89.6	Expert	2.24★	1593-1123
 One More Time - Berlin Child	89.5	Hard	2.24★	3818-2965
 Melody Of The Wild Dance (Bleach OP13)  - SID	89.5	Expert	2.17★	3096-2200
 Middle - 	89.5	Expert	2.24★	2805-1977
 Yuu-Huu (feat. Jef) - 	89.5	Expert	2.07★	2225-1541
 Answer [TV size] - no3b	89.4	Expert	2.24★	3393-2465
 Cotton Eyed Joe - Rednex	89.4	Hard	2.23★	2623-1832
 Goya no Machiawase - (TV Size)	89.4	Expert	2.24★	95-52
 CHINA_X - 	89.3	Hard	2.26★	3302-2361
 This Time (ft. Elsa) - 	89.3	Expert	2.23★	2804-1976
 Mr. Saxobeat  - Alexandra Stan 	89.3	Hard	2.24★	2618-1828
 Kyouran Hey Kids!! - Noragami Aragoto Opening	89.3	Expert	2.24★	547-345
 9,000 Miles - (Charted by M.Rappold)	89.3	Expert	2.23★	711-466
 Megalovania (Cement City Remix) - Undertale	89.3	Expert	2.24★	364-216
 Cornered - Phoenix Wright Ace Attorney - 	89.2	Expert	2.23★	3259-2331
 Dokkin Summer Adventure - L.E.D.-G + Qrispy Joybox + ARM feat. Nanahira	89.2	Hard	2.25★	
 BTH2 - Reach VIP - (Charted by M.Rappold)	89.2	Expert+	2.23★	1827-1265
 Mending - Mapping By Torchy	89.2	Expert	2.24★	1735-1216
 Your Own Miracle - DJ Max Respect	89.2	Expert	2.23★	1086-740
 It's a hard knock life - Annie	89.1	Expert	2.04★	3131-2224
 I Knew You Were Trouble - We Came As Romans	89.1	Normal	2.27★	3014-2138
 Fire & Forgive - 	89.1	Expert	2.41★	2868-2032
 Code Silver - 	89.1	Expert	2.23★	2722-1903
 aLIEz - Sawano Hiroyuki	89.1	Expert	2.23★	2099-1456
 Theme of the Hard-Boiled Heavies (Hi-Spec Robo Go!) - Sonic Mania	89.1	Expert	2.24★	914-611
 Runaway - Mapping Done By Torchy	89.1	Expert	2.23★	645-416
 Run Boy Run - 	89.1	Expert	2.17★	163-99
 Want You Gone - GLaDOS	89	Hard	2.13★	3418-2492
 Hearts On Fire - 	89	Expert	2.18★	1000-674
 History Maker - Dean Fujioka	88.9	Hard	2.22★	2047-1422
 AGEHA - 	88.9	Expert	2.24★	1864-1295
 Square Hammer - Ghost B.C	88.9	Expert	2.23★	827-548
 FFVII - Rufus Welcoming Ceremony - 	88.8	Expert	2.18★	3407-2479
 Whoa Whoa Whoa - by Watsky	88.8	Expert	2★	3043-2160
 Dirty Vibe - with Diplo, CL, & G-Dragon	88.8	Expert	2.23★	2269-1571
 Vagrant - Feint ft. Veela	88.8	Hard	2.21★	918-615
 You Look So Good - Moe Shop	88.7	Expert	2.28★	3473-2551
 Vienna Calling - 	88.7	Expert	2.19★	2200-1520
 Promised Land - 	88.7	Expert	2.14★	377-224
 Bon Appetit S [TV Size] - Blend S OP	88.7	Hard	2.22★	326-191
 Kryptonite - 	88.6	Expert	2.45★	3412-2484
 Hand in Hand - Hatsune Miku	88.6	Normal	2.21★	3282-2343
 Rocket Dog - 7 Seconds of Love	88.6	Hard	2.22★	1902-1323
 Wake Me Up Before You Go-Go - Wake Me Up Before You Go-Go	88.6	Expert+	2.23★	1853-1286
 Off to See the World - My Little Pony Movie	88.6	Expert	2.16★	1688-1186
 Wasted Love - 	88.6	Expert	2.16★	1306-908
 Back in Black - AC/DC	88.5	Expert	2.19★	3442-2519
 I Knew You Were Trouble - We Came As Romans	88.5	Normal	2.27★	3296-2355
 Savior - by MoeTheLion	88.5	Expert	2.25★	2797-1969
 This Is America - Childish Gambino	88.5	Hard	2.08★	1293-902
 The Hell Song - 	88.5	Hard	2.17★	877-586
 Running Hell - Cave Story	88.4	Hard	2.27★	3375-2446
 FFVII Chocobo Theme - 	88.4	Expert	2.21★	1247-866
 I Wanna Go - Britney Spears	88.4	Expert	2.19★	715-470
 Evil Eye - (OST Version)	88.4	Expert	2.22★	268-162
 Limbo - Daddy Yankee	88.3	Expert	2.2★	3232-2304
 Pay No Mind (ft. Passion Pit) - 	88.3	Expert	2.18★	917-614
 WAIDMANNS HEIL - Rammstein	88.2	Expert	2.16★	1517-1065
 Surface - 	88.2	Hard	2.23★	1150-789
 GHOST - Jaden Smith (Ft Christian Rich)	88.1	Expert	2.12★	2959-2099
 Asphyxia (TV) - 	88.1	Hard	2.18★	2094-1452
 Heavy Light - 	88.1	Hard	1.88★	1881-1304
 Tyouwa oto ~with reflection~ - 	88.1	Hard	2.21★	1614-1139
 Lay Down - Priestess	88.1	Hard	2.15★	864-577
 Deja Vu - Inital D	88.1	Expert	2.17★	559-352
 Make Me Fade - 	88.1	Expert	2.11★	198-119
 Kamikaze - MO	88	Hard	2.2★	2674-1864
 [EC1]Haunted - Slips & Slurs	88	Expert	2.2★	2668-1860
 Empty - Mapped by Torchy	88	Expert	2.16★	1765-1233
 Seiten No Teriyaki - Charted by Moriik	88	Expert	2.17★	1418-991
 Discovery of Gravitation - Kohei Tanaka	87.9	Expert	2.19★	5795-5259
 In the Air Tonight - Phil Collins	87.9	Hard	2.2★	1985-1383
 Boom Clap - Charli XCX	87.9	Expert	2.2★	1917-1335
 Gospel of the Throttle - Minutes Til Midnight (Driftors OP)	87.9	Hard	2.18★	3157-2242
 Beat Juggle (Groundhog) - Charted by GruntTSD	87.9	Expert	2.21★	579-368
 deltaMAX - DM Ashura	87.9	Hard	2.2★	357-210
 Stay the Night - ft. Hayley Williams	87.8	Expert	2.15★	968-651
 Tokyo TakeDown - Boom Kitty - HeliXiX	87.7	Expert+	2.14★	3398-2470
 Mary France - 	87.7	Expert	2.24★	2364-1634
 Overdose - EXO-K	87.7	Expert	2.2★	2197-1518
 Emperor's New Clothes - 	87.7	Expert	2.19★	280-169
 Tightrope (Wondamix) - Janelle Monáe feat. B.o.B. & Lupe Fiasco	87.6	Expert	2.23★	2779-1954
 This is America - Childish Gambino	87.6	Expert	2.36★	824-545
 Friday Night - Vigiland	87.5	Expert	2.18★	2274-1574
 Piercing the Sky - Souleye	87.5	Expert	2.13★	1744-1221
 Wonderland: Round 3 - Beatmap: Tisaric	87.5	Expert	2.19★	1077-732
 Paradisus Paradoxum: Re: Zero OP 2 - By Myth & Roid	87.4	Normal	2.2★	3060-2172
 Escape From The City - Sonic Adventure 2 Battle	87.3	Expert	2.19★	625-401
 Jackpot - (RoboSheepz Beatmap)	87.3	Expert	2.19★	618-399
 Six Shooter - Coyote Kisses	87.3	Hard	2.19★	403-238
 Dual of the Fates - Star Wars Remix	87.3	Expert	2.11★	170-105
 The Upside Down - Wolfgang Gartner & JayKode	87.2	Expert	2.18★	2541-1765
 Sorairo Days - 96neko - Gurren Lagann OST	87.2	Expert	2.18★	2132-1475
 Your Affection (Daisuke Asakura Remix) - Persona 4 Dancing All Night	87.2	Hard	2.18★	1048-709
 Timmy Turner Theme Song Remix - Attic Stein Beats	87.2	Expert	2.18★	239-142
 Bad Boy (Revised) - 	87.1	Expert	2.19★	2970-2104
 I loved - 	87.1	Expert	2.2★	1028-693
 Ra3 Theme - Soviet March - James Hannigan	87.1	Expert	2.14★	1933-1344
 Rose-Colored Boy - Paramore	87	Expert	2.18★	1484-1040
 Superfly - 24K	86.9	Hard	2.13★	2752-1929
 Battle Without Honor or Humanity - Tomoyasu Hotei	86.9	Hard	2.18★	1495-1049
 Close - Conro	86.9	Expert	2.18★	1333-928
 Glacial - 	86.8	Expert	2.18★	1832-1270
 Coming Undone - Korn	86.8	Expert	2.12★	1210-834
 Fruit Juice - Snoop Lion	86.7	Expert	2.13★	2854-2020
 Mr Brightside - The Killers	86.7	Hard	2.12★	1678-1177
 I Bet My Life - Imagine Dragons	86.7	Hard	2.14★	1106-755
 Into You - Ariana Grande	86.6	Expert	2.16★	3457-2535
 Bring Back The Summer - Rain Man	86.6	Normal	2.2★	3039-2156
 Moby - Thousand - up to 1000bpm    (Moby 1992)	86.6	Expert+	2.21★	3025-2147
 Reforget (Milk N Cooks Remix) - Lauv	86.6	Hard	2.17★	1096-748
 Nine nine eighty one - Yuezheng Ling	86.5	Hard	2.18★	2958-2098
 Bloom - ODEZA	86.5	Expert	2.17★	486-298
 Every Time We Touch - Cascada	86.5	Expert	2.11★	383-228
 Nekkoya Jap ver. - PRODUCE48	86.4	Hard	2.16★	3046-2161
 Time Lapse - The Fat Rat	86.4	Expert	2.16★	1770-1235
 Head Full of Shadows - Mapped by Mrkennedyfreak	86.4	Expert+	2.17★	840-556
 The Deadly Rhythm - by Refused	86.4	Expert	2.07★	729-480
 Livin' On A Prayer - Bon Jovi	86.4	Expert	2.13★	322-189
 Rex Duodecim Angelus - A Marathon song, really	86.3	Hard	2.18★	2809-1980
 Cuban Pete - Jim Carrey	86.3	Expert	2.07★	1753-1225
 Power Glove - Knife Party	86.3	Expert	2.16★	934-625
 Styx Helix - by Myth & Rod	86.2	Expert	2.15★	3360-2428
 Limbo - Daddy Yankee	86.2	Hard	2.02★	3232-2304
 Pong Dance - 	86.2	Expert	2.16★	2161-1491
 Never Gonna Give you Up - Rick Astley	86.2	Expert	2.18★	1363-949
 The Squeaky Wheel - 	86.1	Hard	2.12★	3483-2562
 Sakasama Bridge - By Suneohair	86.1	Expert	2.12★	1923-1338
 fancy baby doll - 	86.1	Expert	2.16★	1234-856
 Rune ga Pika to Hikattara - 	86.1	Hard	2.16★	392-233
 Elegy (short ver.) - TheFatRat	86	Expert	2.15★	2914-2066
 White Flag - Delta Heavy	86	Expert	2.19★	2710-1894
 Graffiti - CHVRCHES	86	Hard	2.09★	2632-1841
 Luka Luka?Night Fever - feat.Megurine Luka	86	Expert	2.16★	2070-1435
 Hou Zi Shuo(M&K Remix) - 	86	Expert	2.15★	1884-1307
 There's Supposed To Be A Cheat Code To Happiness - 	86	Expert	2.17★	740-486
 Fairy Tail Main Theme - by Yasuharu Takanashi	86	Expert	2.17★	495-306
 Nirvana - Tia	85.9	Expert	2.11★	5883-5358
 TheFatRat - Monody (feat. Laura Brehm) - 	85.9	Hard	2.01★	2845-2012
 Final Dream - (feat. Omri Loved Cela)	85.9	Hard	2.14★	2750-1928
 Radio Hardcore (Video Edit) - Italo Brothers	85.9	Hard	2.16★	2542-1766
 Beyond Oblivion - Trivium	85.9	Expert	2.15★	1954-1360
 broken - 	85.8	Expert	2.13★	5796-5260
 Paradise Warfare - 	85.8	Hard	2.2★	3191-2270
 Mic Drop - BTS - 	85.8	Expert	2.15★	3149-2237
 Kakushin-teki Metamarufoze! - Umaru-chan OP	85.8	Hard	2.14★	1701-1193
 Royals (Yinyues Remix) - Lorde	85.8	Expert	2.14★	1582-1113
 I'll Make A Man Out Of You - Mulan	85.8	Expert	2.14★	1425-996
 Bailar - Deorro	85.8	Hard	2.07★	1140-781
 White Light - Superfly	85.7	Expert	2.14★	2721-1902
 Send Bobs - Hovey Benjamin	85.6	Hard	2.15★	2272-1572
 Ultimate Celebration - Intents 2018 Anthem	85.6	Expert	2.15★	1860-1292
 Lose My Cool - Sander W	85.6	Expert	2.14★	
 Feel So Domino - 	85.6	Expert	2.14★	1544-1085
 Awe (One Saber) - prototyperaptor	85.6	Expert	2.14★	953-642
 Dum Dee Dum - Dum Beat Dum	85.6	Expert	2.16★	368-219
 Kodokushi - Kami	85.6	Hard	2.15★	253-152
 Welcome To Mayhem - 	85.6	Expert	2.09★	77-38
 House Arrest - Krush - House Arrest	85.5	Hard	2.22★	3410-2482
 Awaken - Pillar Men Theme	85.5	Hard	2.16★	2948-2090
 Playinwitme (short) - KYLE	85.5	Expert	2.15★	2201-1521
 HYDRA - MYTH&ROID	85.4	Expert	2.13★	3373-2444
 Fade - 	85.4	Hard	2.05★	1084-738
 Welcome to the Black Parade (Beta) - My Chemical Romance	85.4	Expert	2.14★	817-539
 cYsmix - Escapism (BilliumMoto Flip) - 	85.4	Hard	2.17★	800-528
 Meta Taro - 	85.4	Expert	2.14★	670-433
 Gourmet Race - Kirby Super Star	85.3	Expert	2★	3456-2534
 Medieval Melody - Age of Empires Soundtrack (1997)	85.3	Expert	2.15★	3120-2216
 Pinkies Brew - Korw	85.3	Expert	2.08★	2865-2030
 Beats Knockin - 	85.3	Expert	2.15★	2410-1666
 Alexander Hamilton - Hamilton, Broadway	85.3	Expert	1.99★	1692-1189
 Upside Down & Inside Out - Charted by SaltyStranger	85.3	Expert	2.14★	876-585
 Wolves - Selena Gomes ft Marshmello	85.2	Hard	2.15★	2890-2047
 Shatter Me Feat. Lzzy Hale - Lindsey Stirling	85.2	Hard	2.04★	2458-1700
 History Maker - Dean Fujioka	85.2	Expert	2.13★	2047-1422
 Hooked on a Feeling - Blue Swede	85.1	Expert	2.12★	3202-2280
 Lonely Departure - Chroma	85.1	Hard	2.14★	3127-2220
 SAO intro - 	85.1	Expert	2.15★	901-602
 Funky Town - Lipps Inc.	85.1	Expert	2.02★	669-432
 Daisuki (ãƒ€ã‚¤ã‚¹ã‚­) - Feat TeddyLoid	85.1	Hard	2.13★	102-56
 Pop Culture - Madeon	85	Expert	2.14★	2457-1699
 Fukuro - Silent Hill	85	Expert	2.14★	2168-1497
 Shape of You - Ed Sheeran	85	Expert	2.06★	1502-1054
 Ink Me Up (1st Concert) - Splatoon OST	85	Expert	2.13★	1480-1038
 Wanna Go Home - Konosuba! Season 2 ED	85	Expert	2.13★	1263-878
 Black & White - Juice WRLD	84.9	Expert	1.94★	2913-2065
 Solar Eclipses - Hollywood Principle	84.9	Expert	2.04★	3107-2208
 Warning Call - Mirror's Edge Catalyst - CHVRCHES	84.9	Expert	2.13★	1538-1080
 Rockerfeller Streets - Nightcore	84.9	Expert	2.11★	1535-1078
 Africa - 	84.9	Hard	2.04★	504-311
 Death by Glamour - by Toby Fox	84.8	Hard	2.12★	2415-1671
 Frowny Face (Douster Remix) - Gucci Mane	84.8	Hard	2.13★	526-330
 Alone - Made By JWaters	84.7	Expert	2.02★	665-430
 Right Now - Van Halen	84.6	Expert	2.13★	2737-1915
 Picture In My Head - 	84.6	Expert	2.12★	1877-1302
 I Miss You - bo en	84.6	Expert	2.1★	1132-775
 It ain't me - kygo - selena	84.6	Expert	2.12★	937-627
 Frowny Face (Douster Remix) - Gucci Mane	84.6	Normal	2.13★	526-330
 Kodokushi - Kami	84.6	Normal	2.12★	253-152
 Dichotomy - Haywyre	84.5	Expert	2.11★	2171-1499
 You - Galantis	84.5	Expert	2.11★	2112-1468
 Gourmet Race [Dubstep Remix] - ColBreakz	84.5	Normal	2.13★	1619-1144
 Mr. Blue Sky - Electric Light Orchestra	84.4	Hard	2.01★	1996-1392
 Time Machine To The Stone Age - Hatsilva Miku	84.4	Expert	2.03★	1851-1284
 Duncan Hills Coffee Jingle - Dethklok	84.4	Hard	2.17★	1441-1007
 Nightmare - Avenged Sevenfold	84.4	Expert	2.11★	1413-987
 Megalo Box OST #4 - Megalo Box	84.4	Expert	2.11★	870-580
 Shooting Stars - [MEGAMIX]	84.4	Expert	2.11★	1422-994
 Seymour Battle  - 	84.3	Hard	2.02★	2372-1641
 Ride - Twenty One Pilots	84.3	Expert	2.08★	1616-1141
 God Damn - 	84.3	Expert	2.11★	380-226
 Blank Space - I Prevail	84.2	Hard	2.03★	3016-2140
 Knife Party - Internet Friends (Short version) - 	84.2	Hard	2.11★	2735-1913
 Popcorn Funk - Monstaz.	84.2	Expert	2.04★	1950-1357
 Rivers in the Desert - Persona 5	84.1	Expert	2.1★	1021-689
 Cool Patrol - 	84.1	Expert	2.09★	639-410
 I'm Ready - By Mallen	84.1	Expert	2.12★	483-296
 Six - All That Remains	84	Expert	2.12★	1069-726
 Supermassive Black Hole - Muse	83.9	Hard	2.11★	2860-2025
 Grievous Lady - Arcaea	83.9	Expert+	2.06★	1979-1380
 Grievous Lady - Arcaea	83.9	Expert	1.77★	1979-1380
 Royals (Yinyues Remix) - Lorde	83.9	Hard	2.07★	1582-1113
 KDV (feat. Shug) - MISSIO	83.8	Normal	2.11★	3111-2211
 BTH2 - Stronger - (Charted by M.Rappold)	83.8	Expert	2.09★	1828-1266
 Zombie - Ran-D	83.7	Expert	1.98★	2731-1909
 Sorry - Justin Bieber	83.7	Hard	2.11★	2723-1904
 All Star - Smash Mouth (Fixed) - The Fixed Version	83.7	Hard	2.09★	
 The Diary of Jane - 	83.7	Hard	2.09★	2480-1717
 Kimi ja Nakya Dame Mitai - I Think It's Gotta Be You	83.7	Expert	2.11★	1675-1175
 Narcissistic Cannibal - Ft. Skrillex and Kill The Noise	83.7	Expert	2.02★	755-496
 Chop Chop - 	83.6	Normal	2.06★	3040-2157
 Beam Me Up - Cazzette - 	83.6	Expert	2.08★	1822-1260
 Never Gonna Give you Up - Rick Astley	83.6	Expert	2.13★	1138-779
 Dance Like a Butterfly - Jack Black	83.6	Expert	2.1★	915-612
 Make Me Fade UPDATED - 	83.5	Expert	2.23★	2173-1501
 We are the crystal gems - steven universe	83.5	Expert	2.1★	1090-743
 Interstellar (TYNAN Remix) - ATLiens	83.5	Hard	2.1★	384-229
 Dragonborn - Skyrim	83.4	Expert	2.24★	2703-1888
 The Kings Plan - No Game No Life  OST	83.4	Hard	2.07★	3134-2226
 Fairy Tale - Sangatsu no Phantasia	83.4	Hard	2.08★	1761-1231
 Cold Green Eyes ft. Roos Denayer - Station Earth	83.4	Hard	2.15★	904-605
 I Miss the Misery - Halestorm	83.4	Hard	2.09★	407-241
 Sail (V2) - AWOLNATION	83.3	Expert	2.07★	111-61
 Tokyo Takedown - Boomkitty, HeliXiX	83.2	Expert	2.09★	2654-1853
 Something Just Like This - The Chainsmokers & Coldplay 	83.2	Expert	2.05★	1414-988
 Vector To The Heavens (Two Ways) - Kingdom Hearts	83.1	Hard	2.01★	3441-2518
 Eat You Up - BoA	83.1	Hard	2.08★	3298-2357
 Dragon Night - SEKAI NO OWARI	83.1	Expert	2.09★	2992-2121
 Devour - Shinedown	83.1	Expert	2.12★	1989-1387
 Black Betty - Caravan Palace Cover	83.1	Hard	2.08★	788-520
 TMNT Intro - 	83	Expert	2.09★	1525-1070
 Ninelie (REDSHiFT & Vesuvia Remix) - Kabaneri ED	83	Expert	2.09★	1409-983
 Songify The Room - schmoyoho	83	Hard	2.04★	1239-860
 One Small Thing - MLP The Movie	82.9	Expert	1.99★	2945-2088
 Welcome to the Black Parade (Beta rev.2) - My Chemical Romance	82.9	Expert	2.06★	878-587
 Kung Fu Fighting - Carl Douglas	82.9	Expert	2.03★	657-424
 Kung Fu Fighting - Carl Douglas	82.9	Hard	1.99★	657-424
 Death To All But Metal - Steel Panther	82.8	Hard	2.08★	3325-2391
 Boomerang - 	82.8	Expert	2.05★	1862-1294
 Sometimes Things Get, Whatever - Deadmau5	82.8	Hard	2.1★	1063-721
 I'm being Reelistic - Omnitica	82.8	Expert	2.04★	464-282
 G.O.M.D - Sickick	82.8	Expert	2.07★	219-127
 Mine - Bazzi	82.7	Expert	2.07★	3067-2176
 TRNDSTTR (Lucian Remix) feat. M. Maggie - Black Coast	82.7	Expert	2.1★	
 BTH 4 - Lean On (feat. M0) - (Charted by M.Rappold)	82.7	Expert	2.07★	2828-1998
 Shanranran - (Flying Witch OP)	82.7	Expert	2.03★	
 ASGORE/Bergentruckung - 	82.7	Hard	2.07★	2146-1484
 In the Air Tonight - Phil Collins	82.7	Expert	2.07★	1985-1383
 Smash Bros Theme(Cynd3r Remix) - 	82.7	Expert	2.1★	1532-1076
 Hacking to the Gate - Kanako Ito	82.6	Hard	2.06★	2637-1845
 Dignity - 	82.6	Expert	2.07★	1126-770
 Portal - Still Alive (Uppermost Remix) - Uppermost	82.6	Expert	2.06★	726-477
 Manslaughter (VIP Mix) - Lets Be Friends	82.6	Expert	2.01★	704-464
 Chop Chop - 	82.5	Easy	1.92★	3040-2157
 Radio Happy - Yui Ohtsuki/[email protected]	82.5	Expert	1.97★	2327-1610
 Crazy Train - Ozzy Osbourne	82.5	Expert	2.08★	1697-1192
 Bamboo Disco - Mapped by Moon	82.5	Expert	2.06★	600-385
 TRNDSTTR (Lucian Remix) feat. M. Maggie - Black Coast	82.4	Expert+	2.1★	
 Speed Over Beethoven - 	82.4	Hard	2.04★	2577-1792
 It's Not Unusual - Tom Jones	82.4	Hard	2.05★	1706-1198
 Last Paradise - Yellow Claw	82.4	Hard	2.06★	615-397
 Bored to Death - 	82.4	Hard	2.07★	606-390
 0 Seaguls Stop It Now - Bad Lip Reading	82.3	Hard	2.05★	3337-2403
 Spikey Seeds - The Pillows	82.3	Expert	2.08★	3270-2339
 MINE - bazzi	82.3	Expert	2.06★	724-475
 Good Intentions - ft. Cathy Weseluck	82.3	Hard	2.08★	118-65
 Move Circulation - Ludacris	82.2	Expert	2.22★	2777-1952
 Gucci Gucci Literature Club's Not Hot - 	82.2	Expert	2.07★	2042-1418
 Lost Woods (Ephixa Remix) - Zelda	82.2	Expert+	2.06★	1359-946
 The Light - Ridvan	82.2	Hard	1.96★	1348-938
 D.A.N.C.E. - Justice	82.2	Expert	2.06★	822-543
 Gangnam Style - PSY	82.2	Hard	2.06★	517-321
 End Of the World - S3OP4 - Mapped by Valkuma	82.2	Expert	2★	443-268
 Neverland - Prismo	82.1	Expert	2.07★	1633-1157
 Light It Up - Major Lazer feat. Nyla & Fuse ODG	82.1	Hard	2.05★	2127-1472
 Rivers in the Desert - Persona 5	82.1	Hard	2★	1021-689
 Pentakill - Different Heaven	82	Normal	2.06★	3316-2379
 Crossing a Line - Mike Shinoda	82	Expert	2.03★	3130-2223
 The Greatest Show - The Greatest Showman	82	Expert	1.99★	1645-1164
 Woman Woman - AWOLNATION	82	Expert	2.05★	1388-966
 Dempa Song with Hammer - Kana	81.9	Hard	2.05★	3082-2188
 DARE - Gorillaz	81.9	Expert	2★	759-499
 Blood in the Water - Grandson	81.9	Hard	2.05★	623-400
 Seagulls! - (Stop It Now)	81.9	Expert	2.06★	545-343
 You are the Miserable - 	81.9	Hard	2.05★	264-158
 Heir of Grief.mp3 - homestuck	81.8	Hard	2.09★	2414-1670
 Crystal Palace _ by SHIKI - 	81.8	Expert	2.08★	1977-1378
 Fat Lip - Sum 41	81.8	Hard	2★	1417-990
 Breath of the Wild - Main Theme - 	81.8	Expert	2.07★	708-465
 Bohemian Rhapsody - Queen	81.7	Expert	2.07★	2738-1916
 Full Throttle Tentacle / Ebb & Flow - Tentacles / Off the Hook	81.7	Expert	2.05★	1329-924
 Odd Future - BNHA OP 4 - Mapping By Torchy	81.7	Expert	2.05★	235-139
 Bad Behavior - 	81.6	Expert	2.06★	2417-1673
 Beethoven Virus - Remix	81.6	Hard	1.99★	2366-1636
 Chats Been Spammin' Foki - Carrot Bois	81.6	Hard	2.07★	430-256
 EC2 - Still Waiting - Prototyperaptor	81.5	Expert	1.99★	3651-2767
 I'm a Morning Person - Julian Smith	81.5	Expert	1.73★	2441-1688
 Black Betty - Caravan Palace Remix	81.5	Hard	1.98★	1952-1358
 Tooi Nioi - Faraway Scent	81.5	Hard	2.04★	1937-1347
 Sledgehammer - Savant	81.5	Expert	2.05★	1629-1153
 Boulevard of Broken Dreams - Green Day	81.5	Hard	2.04★	1339-932
 BTH - Snowblind - (Charted by M.Rappold)	81.4	Expert	1.98★	1228-851
 BBUM  BBUM - 	81.4	Expert	2.05★	1222-845
 Do What You Want - Oh No	81.4	Expert	2.04★	417-248
 In My Heart - Chart by Mystikmol	81.3	Expert	2.03★	3556-2649
 Shatter Me Feat. Lzzy Hale - Lindsey Stirling	81.3	Normal	2.04★	2459-1701
 Rats - Ghost B.C.	81.3	Normal	2.04★	1202-828
 The Fall - 	81.3	Hard	2.05★	951-641
 Chaoz Airflow - ParagonX9	81.2	Expert	2.06★	2778-1953
 Sober - Tool	81.2	Expert	1.8★	839-555
 2001 Pools - Adult Swim	81.1	Hard	2.03★	2950-2091
 Technologic - Daft Punk	81.1	Hard	2.09★	2673-1863
 Powerful - Major Lazer	81.1	Expert	1.95★	496-307
 hot chocolate - dark cat	81	Expert	1.94★	5849-5314
 Thrilling?One Way - 	81	Normal	1.78★	1936-1346
 SPANISH MUSIC INTENSIFIES - Despacito 69	81	Hard	2.03★	1584-1115
 Sail (V3) - AWOLNATION	81	Expert	2.02★	631-405
 The Force Theme - Far Out Remix	81	Expert	2.01★	127-73
 Conqueror - AURORA	80.9	Hard	2.02★	4888-4228
 Trampoline - Hopsin	80.9	Expert	1.97★	2511-1743
 Alone - Marshmello	80.9	Hard	2.03★	2446-1691
 Money - 	80.9	Expert	2.03★	2396-1657
 All Night - Parov Stelar	80.9	Expert	1.97★	
 Goodbye to A World - by Porter Robinson	80.9	Expert+	2.03★	1146-785
 Rewind  - 	80.9	Expert	1.99★	346-203
 Nobody Gets Out Alive Part II - Le Castle Vania	80.8	Expert	2★	3416-2488
 White Flag - Delta Heavy	80.8	Hard	1.98★	2710-1894
 Dark Horse - Katty Perry	80.8	Normal	1.9★	780-513
 Men In Black - Will Smith	80.7	Hard	2.03★	3187-2267
